90.00000,108966.96875
90.50000,112576.75000
91.00000,116184.82813
91.50000,119790.04688
92.00000,123312.50781
92.50000,126755.28906
93.00000,130047.19531
93.50000,133256.59375
94.00000,136278.32813
94.50000,139248.18750
95.00000,141878.00000
95.50000,144451.34375
96.00000,146580.81250
96.50000,148644.35938
97.00000,150435.00000
97.50000,152112.03125
98.00000,153560.03125
98.50000,154753.29688
99.00000,155657.68750
99.50000,156397.90625
100.00000,157031.21875
100.50000,157476.14063
101.00000,157855.78125
101.50000,157972.20313
102.00000,158049.40625
102.50000,157937.17188
103.00000,157806.73438
103.50000,157576.14063
104.00000,157314.17188
104.50000,156975.71875
105.00000,156599.90625
105.50000,156174.17188
106.00000,155730.51563
106.50000,155273.07813
107.00000,154797.54688
107.50000,154314.31250
108.00000,153813.96875
108.50000,153310.34375
109.00000,152799.51563
109.50000,152287.95313
110.00000,151772.01563
110.50000,151255.04688
111.00000,150734.96875
111.50000,150213.96875
112.00000,149691.53125
112.50000,149169.10938
113.00000,148646.70313
113.50000,148124.78125
114.00000,147603.09375
114.50000,147085.71875
115.00000,146569.42188
115.50000,146059.26563
116.00000,145550.03125
116.50000,145047.25000
117.00000,144546.78125
117.50000,144055.06250
118.00000,143567.76563
118.50000,143088.84375
119.00000,142614.31250
119.50000,142144.50000
120.00000,141680.42188
120.50000,141219.85938
121.00000,140768.98438
121.50000,140321.20313
122.00000,139878.56250
122.50000,139436.68750
123.00000,138999.75000
123.50000,138563.67188
124.00000,138131.84375
124.50000,137700.76563
125.00000,137271.37500
125.50000,136842.54688
126.00000,136414.42188
126.50000,135986.81250
127.00000,135559.59375
127.50000,135132.98438
128.00000,134706.60938
128.50000,134281.01563
129.00000,133855.56250
129.50000,133431.23438
130.00000,133007.26563
130.50000,132585.67188
131.00000,132164.98438
131.50000,131746.73438
132.00000,131329.71875
132.50000,130914.50781
133.00000,130501.34375
133.50000,130089.93750
134.00000,129681.51563
134.50000,129274.52344
135.00000,128869.00781
135.50000,128463.82031
136.00000,128059.85938
136.50000,127655.89063
137.00000,127251.23438
137.50000,126845.86719
138.00000,126438.05469
138.50000,126028.95313
139.00000,125617.58594
139.50000,125203.50000
140.00000,124786.67969
140.50000,124365.22656
141.00000,123941.10938
141.50000,123513.77344
142.00000,123085.47656
142.50000,122653.81250
143.00000,122221.69531
143.50000,121787.25000
144.00000,121353.13281
144.50000,120920.47656
145.00000,120488.75781
145.50000,120059.02344
146.00000,119631.99219
146.50000,119208.17188
147.00000,118790.07031
147.50000,118375.89063
148.00000,117967.01563
148.50000,117560.10156
149.00000,117159.58594
149.50000,116760.10156
150.00000,116371.17969
150.50000,115982.95313
151.00000,115598.97656
151.50000,115216.05469
152.00000,114835.85938
152.50000,114456.95313
153.00000,114079.83594
153.50000,113703.07031
154.00000,113326.59375
154.50000,112949.85156
155.00000,112573.00000
155.50000,112195.55469
156.00000,111817.98438
156.50000,111438.81250
157.00000,111059.49219
157.50000,110679.51563
158.00000,110299.41406
158.50000,109918.92969
159.00000,109538.36719
159.50000,109157.68750
160.00000,108777.30469
160.50000,108397.20313
161.00000,108017.63281
161.50000,107638.35156
162.00000,107259.85938
162.50000,106881.57813
163.00000,106505.97656
163.50000,106130.78906
164.00000,105758.64063
164.50000,105387.27344
165.00000,105019.07813
165.50000,104653.24219
166.00000,104292.11719
166.50000,103936.46875
167.00000,103586.97656
167.50000,103244.27344
168.00000,102905.92969
168.50000,102576.83594
169.00000,102250.89844
169.50000,101948.02344
170.00000,101648.60156
170.50000,101368.21094
171.00000,101090.85938
171.50000,100829.92188
172.00000,100576.76563
172.50000,100342.37500
173.00000,100119.98438
173.50000,99913.47656
174.00000,99718.00781
174.50000,99530.96875
175.00000,99357.30469
175.50000,99189.24219
176.00000,99044.16406
176.50000,98903.42188
177.00000,98777.45313
177.50000,98653.41406
178.00000,98541.58594
178.50000,98433.84375
179.00000,98338.19531
179.50000,98248.76563
180.00000,98169.08594
180.50000,98095.39844
181.00000,98027.09375
181.50000,97966.28906
182.00000,97909.28906
182.50000,97866.92969
183.00000,97828.21875
183.50000,97801.25000
184.00000,97775.93750
184.50000,97761.50000
185.00000,97750.15625
185.50000,97750.33594
186.00000,97756.03125
186.50000,97772.03125
187.00000,97793.14844
187.50000,97819.67969
188.00000,97852.56250
188.50000,97889.28906
189.00000,97936.83594
189.50000,97987.80469
190.00000,98046.80469
190.50000,98106.99219
191.00000,98174.70313
191.50000,98243.92969
192.00000,98320.48438
192.50000,98400.11719
193.00000,98486.69531
193.50000,98576.26563
194.00000,98669.57813
194.50000,98766.76563
195.00000,98866.73438
195.50000,98973.70313
196.00000,99083.39844
196.50000,99199.13281
197.00000,99315.88281
197.50000,99438.40625
198.00000,99561.78906
198.50000,99690.64844
199.00000,99821.36719
199.50000,99957.18750
200.00000,100094.55469
200.50000,100234.19531
201.00000,100375.73438
201.50000,100518.89063
202.00000,100664.84375
202.50000,100812.11719
203.00000,100961.75781
203.50000,101111.92969
204.00000,101264.39063
204.50000,101417.19531
205.00000,101572.36719
205.50000,101728.56250
206.00000,101888.27344
206.50000,102049.33594
207.00000,102212.75000
207.50000,102378.20313
208.00000,102545.67969
208.50000,102717.29688
209.00000,102891.26563
209.50000,103070.78125
210.00000,103251.91406
210.50000,103438.32031
211.00000,103625.51563
211.50000,103818.32031
212.00000,104012.75000
212.50000,104214.35156
213.00000,104417.21875
213.50000,104622.72656
214.00000,104829.63281
214.50000,105038.17188
215.00000,105247.85938
215.50000,105458.32031
216.00000,105667.18750
216.50000,105875.47656
